GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "89146","Bloomsburg-Berwick-Sunbury, PA (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",736228,803279,855458,951133,1069513,1166873,1264879,1397904,1524448,1691912,1875285,2024263,2241589,2413093,2565584,2775653,2916919,3079565,3261709,3544404,3871649,4051155,4267423,4522339,4690475,4879051,4973047,5178669,5336668,5565379,5739908,6073432,6409951,6549283,6779250,7194216,7344216,7631348,8058581,8453443,8484771,8772747,9265348,9468573,9659756,9877865,10223647,10370705,10753337,11133482,11457993
 "89146","Bloomsburg-Berwick-Sunbury, PA (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",228298,229467,234057,237760,239051,240733,242522,243498,243993,245613,246929,245803,246623,247104,248064,248627,247872,247171,247065,248187,249356,250977,252088,252925,255227,257905,258689,259332,258662,256718,256384,256158,256821,257338,258091,259009,259399,261083,262172,263423,264504,264659,264734,264926,264327,264336,263886,262550,260808,260070,259332
 "89146","Bloomsburg-Berwick-Sunbury, PA (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3225,3501,3655,4000,4474,4847,5216,5741,6248,6889,7594,8235,9089,9765,10342,11164,11768,12459,13202,14281,15527,16142,16928,17880,18378,18918,19224,19969,20632,21679,22388,23710,24959,25450,26267,27776,28312,29230,30738,32091,32078,33147,34999,35740,36545,37369,38743,39500,41231,42810,44183
 "89147","Boise City-Mountain Home-Ontario, ID-OR (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",877624,981345,1086182,1241909,1439902,1656678,1862935,2082906,2325355,2667734,2936530,3265388,3599794,3827829,4157824,4482665,4775194,4927409,5168046,5674797,6224970,6747740,7195241,7985578,8902860,9783777,10615725,11239229,11824156,12931215,13972259,15559674,15858629,16515814,17087351,18306635,19550743,21881044,22919556,23011776,22222838,22911423,24091850,25617936,26853610,28799140,30641920,31942513,34194831,37001802,39049732
 "89147","Boise City-Mountain Home-Ontario, ID-OR (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",241880,246295,257872,267387,276882,288797,295883,307337,317989,330668,339918,345907,351326,354852,358629,363707,367076,367743,367969,370185,376612,386212,400216,414002,433671,451627,469221,484860,500465,517967,533658,549791,566019,579462,590931,604719,625656,649729,670796,684077,692040,698973,707402,717138,728675,741948,753467,770650,790111,810333,831235
 "89147","Boise City-Mountain Home-Ontario, ID-OR (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3628,3984,4212,4645,5200,5736,6296,6777,7313,8068,8639,9440,10246,10787,11594,12325,13009,13399,14045,15330,16529,17472,17978,19289,20529,21663,22624,23180,23626,24965,26182,28301,28018,28502,28916,30273,31248,33677,34168,33639,32112,32779,34057,35722,36853,38816,40668,41449,43279,45662,46978
 "89148","Boston-Worcester-Providence, MA-RI-NH-CT (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",27142346,29375104,31412976,34049385,36986322,39851740,42874210,46517525,50901415,56448865,63003872,71165222,79656764,87327174,94989683,107068455,116099221,125563760,136102881,149942758,159119839,163699398,166322480,175010320,182068243,191107480,202588156,214913638,229066892,244938243,261537327,291534598,303724814,304443551,311904586,328582623,342251649,368004303,385928982,399197189,393175626,413124471,433089575,451776792,454210901,477251997,505860690,524449210,549382854,577423753,598303030
 "89148","Boston-Worcester-Providence, MA-RI-NH-CT (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",6404033,6486126,6549894,6597179,6630615,6610109,6597725,6611053,6633300,6655846,6674900,6678185,6716088,6736353,6775480,6837318,6904940,6958577,7020277,7086714,7139698,7158101,7156659,7176794,7221512,7266662,7327125,7384342,7446627,7512087,7580011,7647280,7706044,7742893,7758992,7760397,7752158,7761982,7780321,7817366,7864589,7911851,7960457,8013865,8066214,8120245,8157753,8195025,8238020,8267924,8287710
 "89148","Boston-Worcester-Providence, MA-RI-NH-CT (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4238,4529,4796,5161,5578,6029,6498,7036,7674,8481,9439,10656,11861,12964,14020,15659,16814,18044,19387,21158,22287,22869,23240,24386,25212,26299,27649,29104,30761,32606,34504,38123,39414,39319,40199,42341,44149,47411,49603,51065,49993,52216,54405,56374,56310,58773,62010,63996,66689,69839,72192
 "89150","Bowling Green-Glasgow, KY (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",304080,333150,367830,422175,482814,539107,587820,669567,745542,849226,961653,1056725,1224229,1308089,1354250,1554270,1624512,1651363,1743761,1908325,2085740,2168748,2322705,2533321,2681734,2880956,3024789,3232681,3483665,3647137,3793269,4102652,4296143,4434542,4571851,4906666,5168286,5396823,5682102,5989308,5856978,6179853,6531089,6800425,6887209,7283018,7687171,7806919,8096996,8312524,8625190
 "89150","Bowling Green-Glasgow, KY (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",123923,126622,131438,133642,134617,136699,138834,141480,144079,146431,148531,151074,153102,159042,161063,157970,156846,156143,155713,155524,155603,157337,158958,161105,164638,167282,170813,173859,176869,179448,181498,183500,185493,187175,190053,192653,196332,200304,203332,206476,209216,211604,213376,215040,217550,219661,222978,225685,228820,231049,233560
 "89150","Bowling Green-Glasgow, KY (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2454,2631,2799,3159,3587,3944,4234,4733,5175,5799,6474,6995,7996,8225,8408,9839,10357,10576,11199,12270,13404,13784,14612,15725,16289,17222,17708,18594,19696,20324,20900,22358,23161,23692,24056,25469,26324,26943,27945,29007,27995,29205,30608,31624,31658,33156,34475,34592,35386,35977,36929
 "89154","Brownsville-Harlingen-Raymondville, TX (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",307342,341587,399695,452327,525957,623442,701153,784055,865748,1015154,1150067,1315342,1570419,1666338,1790707,1898031,2058716,2101743,2177257,2353417,2510412,2792246,3014040,3392830,3687511,3914465,4066815,4324427,4608088,4909943,5088265,5485183,5995606,6400167,6781427,6993234,7355333,7858947,8403938,8965170,9305001,10027806,10497154,10703624,10986430,11341188,11700497,11955699,12206814,12805722,13253405
 "89154","Brownsville-Harlingen-Raymondville, TX (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",154067,156822,163810,173648,183263,188612,199987,206861,212053,216248,223030,229528,238073,248864,257384,260815,264267,269470,272005,272637,274407,279427,287232,295652,307177,316446,324307,331671,338096,344464,350259,356199,362384,370392,378910,387066,394658,401632,407882,414763,422165,429855,435368,438085,439376,440940,441313,443111,443735,443589,444521
 "89154","Brownsville-Harlingen-Raymondville, TX (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",1995,2178,2440,2605,2870,3305,3506,3790,4083,4694,5157,5731,6596,6696,6957,7277,7790,7800,8004,8632,9148,9993,10493,11476,12005,12370,12540,13038,13630,14254,14527,15399,16545,17279,17897,18067,18637,19568,20604,21615,22041,23328,24111,24433,25005,25720,26513,26981,27509,28868,29815
 "89160","Buffalo-Cheektowaga-Olean, NY (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",5604485,5941208,6400826,6776589,7364990,7957496,8599179,9264991,10090429,10894952,11978976,13017481,14204510,14974184,15704911,17170288,18153975,19102885,19895613,21309056,22836282,24322337,24837488,26081502,26599693,27559906,28742007,29634146,30699602,31692189,32953383,34674704,34899100,35524173,36720801,38198183,38715040,40638831,42664787,44617996,45076884,46643581,48483710,50175799,50633304,52087028,54339670,55304287,58321734,59836756,62207771
 "89160","Buffalo-Cheektowaga-Olean, NY (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1425628,1433686,1438955,1433790,1418240,1402630,1397938,1388646,1375394,1361974,1349078,1327081,1318800,1309456,1296181,1282827,1277401,1269435,1263639,1264684,1269525,1275398,1279953,1283816,1286267,1285576,1282925,1279451,1270893,1262981,1257152,1252987,1248413,1244979,1243253,1238934,1230602,1223054,1218734,1217125,1215868,1215845,1215377,1213967,1213970,1213737,1210928,1207890,1207058,1206503,1204100
 "89160","Buffalo-Cheektowaga-Olean, NY (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3931,4144,4448,4726,5193,5673,6151,6672,7336,7999,8879,9809,10771,11435,12116,13385,14212,15048,15745,16849,17988,19070,19405,20316,20680,21438,22403,23162,24156,25093,26213,27674,27955,28534,29536,30831,31460,33227,35007,36659,37074,38363,39892,41332,41709,42915,44874,45786,48317,49595,51663
 "89161","Burlington-Fort Madison-Keokuk, IA-IL-MO (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",484459,495402,528735,573403,672573,712291,804379,841340,923638,1043926,1157108,1188315,1343312,1373317,1377938,1549699,1609958,1632879,1673925,1703777,1834086,1899559,1953732,2102815,2114373,2274859,2316208,2524052,2606017,2685189,2715482,2881707,2933294,2934935,2969974,3104431,3091567,3293731,3519678,3758265,3643917,3662214,3930596,4061198,4288777,4475868,4532663,4631388,4536996,4672493,4768395
 "89161","Burlington-Fort Madison-Keokuk, IA-IL-MO (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",130754,130219,130497,128475,128187,128150,127978,128844,129849,130424,130315,130790,130506,128766,127364,126118,124074,122195,120920,119782,118870,118227,118728,119251,119109,118756,118792,118248,117834,117498,116732,115891,114907,113336,112563,111877,111185,110715,110472,109877,109766,109659,108875,108607,108036,107376,106789,105901,105039,104416,103775
 "89161","Burlington-Fort Madison-Keokuk, IA-IL-MO (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3705,3804,4052,4463,5247,5558,6285,6530,7113,8004,8879,9086,10293,10665,10819,12288,12976,13363,13843,14224,15429,16067,16456,17634,17752,19156,19498,21345,22116,22853,23263,24866,25528,25896,26385,27749,27806,29750,31860,34204,33197,33396,36102,37394,39698,41684,42445,43733,43193,44749,45949
