GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "23013","Knox, ME",1,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",91404,99857,110025,120405,136528,149744,166038,187273,203845,227328,251802,280809,300861,331043,356612,390308,456575,495625,513559,572912,635858,651280,673093,696126,729516,779137,832285,893549,923350,1023879,1058091,1148123,1293923,1357988,1421191,1458766,1471534,1513565,1506303,1533909,1491579,1516239,1602332,1675485,1617975,1698364,1807708,1874325,1972993,1999357,2066523
 "23013","Knox, ME",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",28960,29191,30009,30799,31094,31546,32139,32694,32897,33149,33200,33001,33210,33414,33588,34198,34568,34847,35377,35641,36068,36451,36810,37116,37490,37740,37942,38351,38647,38941,39303,39666,39884,40258,40393,40514,40571,40417,40297,40225,39924,39730,39672,39611,39691,39891,39786,39761,39759,39717,39772
 "23013","Knox, ME",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3156,3421,3666,3909,4391,4747,5166,5728,6196,6858,7584,8509,9059,9907,10617,11413,13208,14223,14517,16075,17629,17867,18286,18755,19459,20645,21936,23299,23892,26293,26921,28945,32442,33732,35184,36006,36271,37449,37380,38133,37360,38164,40389,42298,40764,42575,45436,47140,49624,50340,51959
 "23015","Lincoln, ME",1,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",71768,80776,89511,93511,103808,115655,127598,146687,161604,181782,209111,239179,264180,299587,322650,351681,398192,432988,460004,517421,573475,598349,607772,640821,662505,687478,735817,770264,826888,869002,907356,974845,1034081,1058918,1106130,1194315,1194492,1253099,1304472,1356608,1333168,1365726,1423268,1460992,1446489,1504251,1564050,1612112,1664070,1727332,1790138
 "23015","Lincoln, ME",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",20359,20636,21133,21337,22182,22743,23304,23998,24680,25350,25904,25726,25845,26090,26899,27377,27514,27954,28571,29306,30065,30485,30692,30959,31275,31533,32051,32289,32622,32885,33212,33697,33968,34206,34495,34827,34864,34904,34899,34768,34627,34385,34269,34152,34087,34047,33784,33974,34215,34399,34634
 "23015","Lincoln, ME",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3525,3914,4236,4383,4680,5085,5475,6112,6548,7171,8073,9297,10222,11483,11995,12846,14472,15489,16100,17656,19075,19628,19802,20699,21183,21802,22958,23855,25348,26425,27320,28930,30443,30957,32066,34293,34261,35901,37378,39019,38501,39719,41532,42779,42435,44182,46296,47451,48636,50215,51687
 "23017","Oxford, ME",1,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",132933,142781,150498,163335,184097,208255,225768,259753,278224,310282,352733,402562,434660,458111,488977,532269,552319,590201,642422,700724,742171,772627,787638,828586,862731,898566,939322,1000632,1051755,1107783,1152558,1233073,1298673,1359089,1440423,1480907,1529977,1587987,1674176,1771139,1753238,1798139,1848816,1856931,1835251,1899110,1961712,2006623,2084024,2187638,2274918
 "23017","Oxford, ME",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",43550,43597,44446,45690,44896,44881,45508,46132,47096,47784,48319,49102,49295,49018,49287,49633,49480,49405,50269,51217,52300,52748,52541,52721,52845,53060,53380,53773,53896,54003,54454,54787,55157,55843,56206,56763,57235,57556,57966,58138,57923,57779,57763,57473,57397,57323,57164,57322,57534,57754,57975
 "23017","Oxford, ME",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3052,3275,3386,3575,4101,4640,4961,5631,5908,6493,7300,8198,8818,9346,9921,10724,11162,11946,12780,13681,14191,14648,14991,15716,16326,16935,17597,18608,19515,20513,21166,22507,23545,24338,25628,26089,26731,27590,28882,30464,30268,31121,32007,32310,31975,33130,34317,35006,36222,37879,39240
 "23019","Penobscot, ME",1,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",373889,412911,446233,493117,547346,609213,676072,768008,825136,906943,1012641,1130404,1233592,1318547,1423485,1571009,1663854,1763093,1924212,2126846,2296550,2369319,2427871,2537917,2641980,2748288,2813406,2933552,3069151,3244052,3380462,3619362,3764976,3933874,4063672,4220397,4390723,4560894,4734057,4979937,5115954,5134339,5326232,5387976,5390675,5581170,5756406,5864423,6034142,6317871,6563124
 "23019","Penobscot, ME",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",125729,125812,127935,129035,130797,132038,133434,135542,136134,136912,137157,137228,137952,138020,138101,138488,138654,139169,140207,142639,145402,147046,147315,146435,146752,147000,145724,145356,144910,144574,144902,144937,146110,147298,148759,148814,149726,151446,152232,153372,153770,153861,153759,153347,153222,153201,151929,151333,151645,151817,152148
 "23019","Penobscot, ME",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2974,3282,3488,3822,4185,4614,5067,5666,6061,6624,7383,8237,8942,9553,10308,11344,12000,12669,13724,14911,15794,16113,16481,17331,18003,18696,19306,20182,21180,22439,23329,24972,25768,26707,27317,28360,29325,30116,31098,32470,33270,33370,34640,35136,35182,36430,37889,38752,39791,41615,43136
 "23021","Piscataquis, ME",1,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",46606,49970,53198,57844,64524,71665,78391,90517,98046,111208,126285,140618,154900,160237,171836,187817,195859,203732,213025,235930,244103,255411,260256,275296,282074,292445,300611,311364,330725,347501,357361,380322,394755,404064,421277,439234,456348,464794,482207,512326,535076,543665,565994,572201,565401,578098,594222,595872,614497,646873,664925
 "23021","Piscataquis, ME",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",16367,16318,16454,16736,16502,16588,16667,16796,16855,17160,17624,17635,17623,17657,17730,17872,17950,17884,18044,18188,18450,18690,18546,18512,18388,18085,17969,17771,17653,17379,17218,17245,17203,17269,17433,17493,17614,17597,17660,17534,17433,17550,17362,17265,17173,17038,16937,16910,16804,16746,16785
 "23021","Piscataquis, ME",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2848,3062,3233,3456,3910,4320,4703,5389,5817,6481,7166,7974,8790,9075,9692,10509,10911,11392,11806,12972,13231,13666,14033,14871,15340,16171,16729,17521,18735,19995,20755,22054,22947,23398,24165,25109,25908,26413,27305,29219,30693,30978,32600,33142,32924,33930,35084,35238,36568,38629,39614
 "23023","Sagadahoc, ME",1,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",81630,83467,91952,102013,111893,126893,142469,156952,179995,204974,218895,254809,284337,325066,351269,374053,397261,437628,480071,544240,606265,646042,649865,674477,689901,719975,752364,800251,836267,887550,922608,979926,1021105,1051397,1109975,1182677,1201174,1263621,1326407,1375054,1363848,1391634,1446105,1484946,1486775,1562388,1617767,1676469,1723236,1812575,1890888
 "23023","Sagadahoc, ME",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",23369,23526,24084,24787,25710,26450,27000,26883,27574,28193,28769,28926,29423,29488,29800,29734,30639,31112,32025,32503,32949,33700,34066,33758,33494,33468,33473,34286,34675,34775,35218,35176,35323,35545,35966,36100,35813,35895,35890,35860,35567,35228,35121,35115,35021,35076,35120,35156,35436,35690,35856
 "23023","Sagadahoc, ME",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3493,3548,3818,4116,4352,4797,5277,5838,6528,7270,7609,8809,9664,11024,11788,12580,12966,14066,14991,16744,18400,19170,19077,19980,20598,21512,22477,23340,24117,25523,26197,27858,28908,29579,30862,32761,33540,35203,36958,38345,38346,39504,41175,42288,42454,44543,46064,47687,48630,50787,52736
 "23025","Somerset, ME",1,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",119332,127838,133205,144818,166448,180051,189927,218649,227520,250880,279328,311492,360167,401221,416112,463031,492140,542177,561705,605371,669270,698509,718936,765911,806777,830023,834309,883653,920266,993665,1057601,1131136,1187704,1218612,1287309,1346439,1396523,1443200,1487369,1603566,1656887,1683660,1723212,1701086,1666647,1743044,1788712,1815409,1847972,1906065,1983116
 "23025","Somerset, ME",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",40531,40791,41672,41979,41961,42575,43283,44260,44664,44936,45317,45086,45192,45468,46142,46555,46770,46650,47149,48004,48987,49946,50304,50351,50316,50306,50277,51126,50866,50739,50786,50874,50871,51017,51336,51328,51600,52195,52459,52316,52104,52216,51930,51806,51698,51235,50729,50546,50351,50489,50484
 "23025","Somerset, ME",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2944,3134,3197,3450,3967,4229,4388,4940,5094,5583,6164,6909,7970,8824,9018,9946,10523,11622,11913,12611,13662,13985,14292,15211,16034,16499,16594,17284,18092,19584,20825,22234,23347,23886,25076,26232,27064,27650,28353,30652,31800,32244,33183,32836,32238,34021,35260,35916,36702,37752,39282
