GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "49023","Juab, UT",7,CAINC1,2,"...","Population (persons) 1/","Number of persons",4500,4577,4645,4776,4922,4884,4972,5010,5144,5317,5442,5547,5607,5711,5863,6027,6245,6196,5950,5742,5798,5820,5911,5978,6141,6477,6813,7213,7460,7832,8076,8268,8388,8482,8622,8803,8926,9175,9607,10024,10209,10264,10313,10295,10261,10410,10551,11016,11293,11629,12017
 "49023","Juab, UT",7,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2547,2673,2827,3084,3407,3798,3962,4400,4979,5254,6119,6744,7950,7457,7671,8437,8394,8533,9072,10330,10862,11832,12643,13437,14164,14429,15489,16132,16883,17517,17571,17987,19457,20259,20161,21582,22811,24026,25253,25355,24030,24678,26314,27290,29075,29906,32873,33108,33999,38148,39103
 "49025","Kane, UT",7,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",6893,7772,8984,10747,11437,12650,14544,16571,19478,21952,24543,28348,29933,33637,35807,41596,45467,50792,55115,60066,63820,68528,71198,77645,84073,92694,99743,106898,115850,122099,124180,133774,150644,155071,163655,162809,167941,184128,196508,207007,207046,212459,227697,232757,231655,248966,264414,276961,296515,312244,327282
 "49025","Kane, UT",7,CAINC1,2,"...","Population (persons) 1/","Number of persons",2400,2436,2474,2953,3148,3318,3437,3514,3617,3994,4201,4038,4089,4258,4414,4523,4692,4917,5119,5185,5150,5166,5089,5151,5605,5698,5869,5891,5933,6061,5986,6094,6000,6081,6133,6200,6369,6678,6778,6853,7001,7213,7295,7173,7124,7167,7039,7297,7520,7677,7886
 "49025","Kane, UT",7,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2872,3190,3631,3639,3633,3813,4232,4716,5385,5496,5842,7020,7320,7900,8112,9197,9690,10330,10767,11585,12392,13265,13991,15074,15000,16268,16995,18146,19526,20145,20745,21952,25107,25501,26684,26260,26369,27572,28992,30207,29574,29455,31213,32449,32518,34738,37564,37955,39430,40673,41502
 "49027","Millard, UT",7,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",19474,20414,23394,26539,30536,32522,32655,35523,37088,43096,48667,53862,61009,69998,95254,133990,163170,145528,129398,134992,141983,154996,164350,162612,176436,174062,177079,192191,194563,212936,216129,214798,245128,255179,254256,269167,266369,273083,307951,319005,308249,336063,373748,374112,408292,416997,440653,428820,443489,473386,505581
 "49027","Millard, UT",7,CAINC1,2,"...","Population (persons) 1/","Number of persons",7000,7026,7258,7555,7611,7625,7985,8230,8377,8450,8874,9080,9498,10166,11052,12554,13626,13518,12399,11759,11508,11310,11471,11571,11783,11932,12167,12187,12284,12295,12416,12385,12294,12223,12168,12017,11935,11946,11954,12146,12343,12541,12570,12468,12555,12538,12620,12655,12821,12987,13188
 "49027","Millard, UT",7,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2782,2905,3223,3513,4012,4265,4090,4316,4427,5100,5484,5932,6423,6886,8619,10673,11975,10765,10436,11480,12338,13704,14327,14053,14974,14588,14554,15770,15839,17319,17407,17343,19939,20877,20895,22399,22318,22860,25761,26264,24974,26797,29733,30006,32520,33259,34917,33885,34591,36451,38336
 "49029","Morgan, UT",7,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",14788,16237,18496,20019,22091,23535,25324,28339,30762,35644,41496,45593,50121,53589,54130,60182,63447,65832,67388,72535,75386,77218,82226,87976,93141,101535,110258,122028,133080,141609,148104,157585,173551,176206,187007,206964,236916,266370,312716,336947,337416,360447,394284,417333,433042,461974,501323,541208,585022,639132,678545
 "49029","Morgan, UT",7,CAINC1,2,"...","Population (persons) 1/","Number of persons",3800,4004,4113,4157,4285,4258,4421,4563,4642,4750,4756,4922,4934,5064,5075,5144,5181,5208,5361,5380,5495,5546,5613,5762,6015,6251,6487,6664,6747,6852,6991,7165,7337,7488,7572,7725,7977,8342,8771,9126,9318,9522,9653,9807,10207,10601,11039,11370,11829,11956,12124
 "49029","Morgan, UT",7,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3892,4055,4497,4816,5155,5527,5728,6211,6627,7504,8725,9263,10158,10582,10666,11699,12246,12641,12570,13482,13719,13923,14649,15268,15485,16243,16997,18312,19724,20667,21185,21994,23654,23532,24697,26791,29700,31931,35653,36922,36211,37854,40846,42555,42426,43578,45414,47600,49457,53457,55967
 "49031","Piute, UT",7,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",2704,2972,3129,3658,3959,4291,4691,5188,5802,6763,7236,9075,9912,9764,9628,10744,10283,11142,12523,12616,13952,13997,14292,16168,17289,18400,19431,20385,20414,22633,23974,23356,25115,23958,25736,28499,30586,27485,31517,33867,33563,36009,38489,35903,37296,41363,55128,54958,62154,63982,65326
 "49031","Piute, UT",7,CAINC1,2,"...","Population (persons) 1/","Number of persons",1300,1150,1131,1160,1208,1217,1235,1251,1264,1216,1279,1328,1324,1350,1368,1400,1397,1399,1340,1290,1296,1271,1274,1273,1378,1377,1402,1403,1370,1364,1426,1436,1414,1417,1409,1430,1430,1429,1419,1511,1528,1565,1499,1497,1488,1467,1491,1459,1407,1438,1479
 "49031","Piute, UT",7,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2080,2584,2767,3153,3277,3526,3798,4147,4590,5562,5658,6834,7486,7233,7038,7674,7361,7964,9346,9780,10765,11013,11218,12701,12546,13362,13859,14530,14901,16593,16812,16265,17762,16908,18265,19929,21389,19234,22211,22414,21965,23009,25676,23983,25065,28196,36974,37668,44175,44494,44169
 "49033","Rich, UT",7,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",5413,5250,5248,5576,6609,7060,6667,7738,9156,10582,13013,15841,18538,19685,21274,22379,21077,20932,20756,22380,22281,21709,24119,26921,30552,29379,29895,31958,35210,36140,40486,42658,47323,45142,48899,50563,53011,54753,59555,63653,59104,58653,64030,64250,79369,86931,88778,80037,84097,93314,101419
 "49033","Rich, UT",7,CAINC1,2,"...","Population (persons) 1/","Number of persons",1600,1611,1600,1683,1595,1609,1698,1662,1703,1859,1963,2125,2227,2405,2385,2282,2131,2033,1934,1799,1728,1731,1669,1678,1739,1805,1832,1860,1828,1866,1924,1965,1932,1947,2039,2051,2055,2035,2124,2227,2253,2254,2294,2257,2263,2273,2300,2313,2395,2456,2483
 "49033","Rich, UT",7,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3383,3259,3280,3313,4144,4388,3926,4656,5376,5692,6629,7455,8324,8185,8920,9807,9891,10296,10732,12440,12894,12541,14451,16044,17569,16276,16318,17182,19261,19368,21043,21709,24494,23185,23982,24653,25796,26906,28039,28582,26233,26022,27912,28467,35072,38245,38599,34603,35114,37994,40845
 "49035","Salt Lake, UT",7,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1610851,1805886,2008285,2243938,2494730,2804087,3143593,3540383,4011347,4611808,5166604,5783515,6528623,7111644,7654903,8431872,8992272,9432843,9904209,10499507,11174005,12060891,12845989,13852913,14852675,16139706,17634249,19251444,20897540,22184832,23446980,25192024,25599544,26247623,26808022,28366645,31119510,34951926,37301914,38557123,36628777,37636547,40688154,43770395,45015169,47593717,51331831,53946312,56946401,60971412,64341937
 "49035","Salt Lake, UT",7,CAINC1,2,"...","Population (persons) 1/","Number of persons",455000,461296,476682,487825,501617,513784,528003,546104,562499,580990,600157,624007,642270,657401,672962,685570,693445,702636,708855,714436,719048,729893,751023,774408,798049,819039,836008,853076,871580,881840,891116,901018,910750,918152,924802,934140,947963,966798,983719,999553,1016795,1032976,1047610,1063956,1079392,1090005,1102273,1120109,1136719,1148692,1160437
 "49035","Salt Lake, UT",7,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3540,3915,4213,4600,4973,5458,5954,6483,7131,7938,8609,9268,10165,10818,11375,12299,12968,13425,13972,14696,15540,16524,17105,17888,18611,19706,21093,22567,23977,25157,26312,27960,28108,28587,28988,30367,32828,36152,37919,38574,36024,36435,38839,41139,41704,43664,46569,48162,50097,53079,55446
 "49037","San Juan, UT",7,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",18150,21383,22476,25389,29844,33536,36840,39556,45283,53362,59754,68302,75318,77530,82447,88918,86152,91480,96559,101372,109091,115201,119486,138965,151115,156478,164387,168020,179040,192823,200457,193360,203619,208215,218457,231173,237399,249797,267859,290557,301745,317592,327397,331807,360145,351913,361682,368694,390949,412559,429754
 "49037","San Juan, UT",7,CAINC1,2,"...","Population (persons) 1/","Number of persons",9300,9719,9984,10702,10792,10757,11070,11115,11069,11412,11767,12275,12337,12337,12437,12243,12121,11936,11879,12161,12203,12732,12195,12859,13343,13877,14234,14027,14149,14339,14403,14334,13495,13662,13571,13723,13653,13679,14028,14436,14514,14824,14839,15037,14988,15058,15239,15329,15277,15358,15308
 "49037","San Juan, UT",7,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",1952,2200,2251,2372,2765,3118,3328,3559,4091,4676,5078,5564,6105,6284,6629,7263,7108,7664,8129,8336,8940,9048,9798,10807,11325,11276,11549,11978,12654,13447,13918,13490,15088,15240,16097,16846,17388,18261,19095,20127,20790,21424,22063,22066,24029,23371,23734,24052,25591,26863,28074
 "49039","Sanpete, UT",7,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",29608,32885,36647,41816,51856,47821,51548,56952,62721,71940,83114,91447,100154,116083,118191,132054,147441,154795,152970,167143,175650,189479,205038,218689,244052,243806,262620,285104,301215,324504,343167,357518,391837,402673,402730,413664,445419,474585,532540,587043,586604,616573,649930,693410,707465,734028,819844,800718,836477,912227,946478
 "49039","Sanpete, UT",7,CAINC1,2,"...","Population (persons) 1/","Number of persons",10900,11014,11191,11373,11468,11902,11931,12236,12679,13034,13895,14695,14967,15517,16060,16501,16471,16341,16197,16179,16162,16325,17177,17750,18296,18925,19546,20347,21071,21853,22550,22806,23294,23566,23866,24217,24607,25051,25846,26959,27511,27940,28003,27961,28128,28297,28654,29232,29921,30503,30939
 "49039","Sanpete, UT",7,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2716,2986,3275,3677,4522,4018,4321,4654,4947,5519,5982,6223,6692,7481,7359,8003,8952,9473,9444,10331,10868,11607,11937,12321,13339,12883,13436,14012,14295,14849,15218,15676,16821,17087,16875,17082,18101,18945,20604,21775,21323,22068,23209,24799,25152,25940,28612,27392,27956,29906,30592
 "49041","Sevier, UT",7,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",27287,30098,33660,38426,44744,49526,57065,70752,80111,91344,103917,111241,123867,137700,146897,165535,162252,169212,173980,173762,190019,193692,200869,210967,233331,247023,258843,277148,303784,315538,326509,338211,364694,372617,380949,401382,415244,448371,494629,524985,519277,528451,546867,559181,573765,605031,641267,662656,703840,776605,812000
 "49041","Sevier, UT",7,CAINC1,2,"...","Population (persons) 1/","Number of persons",9900,10176,10534,10567,10896,11161,11719,12427,13010,13725,14363,14785,14985,15477,15776,15920,15902,15744,15488,15402,15417,15447,15631,15922,16272,16751,17183,17631,18091,18498,18693,18877,18975,19088,19192,19412,19415,19844,20236,20599,20694,20798,20870,20658,20747,20735,20858,21131,21292,21497,21620
