GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "48005","Angelina, TX",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",48122,49644,51541,53112,54248,54634,55932,57360,58449,60444,61997,64558,65914,67879,68337,68314,68500,69088,68311,68777,69589,70037,70924,72300,73774,75060,75896,76852,78051,79248,79611,80270,80273,80803,81510,82070,82553,83810,84518,84961,86029,86905,87297,87509,87312,87567,87829,87682,87572,86810,86715
 "48005","Angelina, TX",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3064,3279,3495,3870,4205,4759,5327,5866,6490,7369,8155,8657,9688,10373,10666,11592,12272,12626,12676,13513,14264,14955,15723,16216,16723,17432,18307,19099,19788,20700,21147,22401,23722,24274,24989,25749,26694,28197,29785,31230,30472,31293,33258,35165,34755,37194,38033,37189,37347,38899,39644
 "48007","Aransas, TX",6,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",29719,34179,40714,44090,50339,59509,68899,81752,96307,110573,128564,142103,159130,183072,196159,211429,230322,228614,225053,232667,253920,262258,281994,298754,330864,342933,379915,414734,454725,498534,501041,534435,558530,567273,586248,635693,694608,746779,787616,829327,818405,868293,936567,1037050,1080718,1140082,1167729,1098079,1157811,1176609,1213451
 "48007","Aransas, TX",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",8661,9016,9733,10356,10586,10840,11300,11695,12285,13183,13985,14398,14908,16105,16519,17259,17707,18128,17972,18060,17954,17863,18322,18936,19378,20413,20664,21239,21888,22135,22417,22452,22287,22616,22843,23067,23561,23395,23172,23225,23291,23181,23216,23459,23889,24566,24800,25162,25392,23446,23510
 "48007","Aransas, TX",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3431,3791,4183,4257,4755,5490,6097,6990,7839,8388,9193,9870,10674,11367,11875,12250,13007,12611,12522,12883,14143,14682,15391,15777,17074,16800,18385,19527,20775,22522,22351,23803,25061,25083,25664,27559,29481,31920,33990,35708,35138,37457,40341,44207,45239,46409,47086,43640,45597,50184,51614
 "48009","Archer, TX",6,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",22111,24387,25666,25048,31640,39845,42806,48620,51327,56498,64795,73082,90575,98198,103482,118182,113319,110391,112667,118682,120939,130641,132826,142966,148078,154575,159832,173133,188996,202945,212479,230009,247857,254639,260890,264722,270546,301245,318771,362059,334853,354938,373930,401399,422392,444348,407851,404684,419638,431531,447617
 "48009","Archer, TX",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",6019,5743,5711,5834,6084,6111,6329,6385,6546,6704,7012,7324,7537,7651,7954,8099,8041,8069,7980,8007,7963,7980,7761,7728,7865,8012,8224,8327,8329,8415,8455,8966,8849,8942,9013,9078,9068,9063,9026,9104,9023,9118,8840,8816,8801,8844,8763,8781,8783,8700,8553
 "48009","Archer, TX",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3674,4246,4494,4293,5201,6520,6763,7615,7841,8428,9241,9978,12017,12835,13010,14592,14093,13681,14119,14822,15188,16371,17115,18500,18827,19293,19435,20792,22691,24117,25131,25653,28010,28477,28946,29161,29835,33239,35317,39769,37111,38927,42300,45531,47994,50243,46542,46086,47778,49601,52335
 "48011","Armstrong, TX",6,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",7941,7081,10069,10545,16679,13906,20131,16017,17095,17007,25202,23401,26057,26407,26656,28922,27934,31194,30302,30619,30386,33181,34289,38626,39680,35415,36550,40733,45200,47011,52594,49791,56917,60033,66042,69951,71340,71779,79201,76108,70508,76351,74984,72621,81023,82771,82312,83032,86121,98086,100807
 "48011","Armstrong, TX",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",1847,1875,1850,1731,1895,1744,1813,1910,1867,1882,1915,1997,2006,1967,2045,2022,2054,2197,2175,2108,2043,2018,1935,1930,2003,2040,2061,2095,2131,2081,2116,2166,2128,2036,2001,2023,2037,1989,1936,1936,1911,1902,1936,1953,1940,1913,1901,1843,1867,1879,1887
 "48011","Armstrong, TX",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4299,3777,5443,6092,8802,7974,11104,8386,9156,9037,13160,11718,12990,13425,13035,14304,13600,14198,13932,14525,14873,16443,17720,20013,19810,17360,17734,19443,21211,22591,24855,22988,26747,29486,33004,34578,35022,36088,40910,39312,36896,40142,38731,37184,41764,43268,43299,45053,46128,52201,53422
 "48013","Atascosa, TX",6,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",52599,56733,62573,70720,77417,87401,102507,111108,125721,147633,164376,185106,226939,246905,256683,291096,311028,304591,305941,318775,348754,376957,378313,416039,443514,474042,503965,537167,598331,637392,683298,767349,812482,846587,872157,906435,968615,1059026,1131135,1208020,1195704,1293775,1450469,1581612,1661100,1795501,1709364,1641196,1743295,1846129,1925578
 "48013","Atascosa, TX",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",18529,18684,19165,20010,21089,21221,21654,22024,22755,23519,24474,25177,25595,26475,27586,28251,28746,29426,29912,30526,30502,30554,31191,31540,31996,32850,33962,34934,35650,36755,37736,38805,39828,40767,41306,42109,42495,43059,43611,43947,44623,44965,45504,46438,47021,47715,48363,48720,49083,50322,51153
 "48013","Atascosa, TX",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2839,3036,3265,3534,3671,4119,4734,5045,5525,6277,6716,7352,8867,9326,9305,10304,10820,10351,10228,10443,11434,12337,12129,13191,13862,14431,14839,15377,16783,17342,18107,19774,20400,20766,21115,21526,22794,24595,25937,27488,26796,28773,31876,34059,35327,37630,35344,33686,35517,36686,37644
